Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
976,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
977,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
978,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
979,ConserveBet5,12.0,10,6.0,10,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
980,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
981,ConserveBet5,12.0,10,6.0,10,14.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
982,ConserveBet5,12.0,10,6.0,10,14.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
983,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
984,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
985,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
986,ConserveBet5,12.0,10,6.0,9,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
987,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
988,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
989,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
990,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
991,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
992,ConserveBet5,12.0,10,6.0,10,15.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
993,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
994,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
995,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
996,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
997,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
998,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
999,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
1000,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
